25,50,100,250,1000
0.31144664287567136,0.3010520301759243,0.28889379650354385,0.27390305791050196,0.21620105393230915
0.311453382174174,0.3010399527847767,0.288891077041626,0.27390301041305065,0.21618699468672276
0.31146029829978944,0.30102784000337124,0.28888811357319355,0.2739028390496969,0.21617314778268337
0.31146726608276365,0.3010156601667404,0.28888498805463314,0.2739024646580219,0.2161595243960619
0.31147443056106566,0.30100344121456146,0.2888817712664604,0.2739019049331546,0.2161461440846324
0.3114817281564077,0.3009912073612213,0.2888783123344183,0.2739012409001589,0.21613289788365364
0.3114891529083252,0.30097898468375206,0.2888747341930866,0.27390044648200274,0.21611991804093122
0.31149665315945946,0.3009667322039604,0.28887109085917473,0.27389946952462196,0.21610720362514257
0.31150423685709633,0.3009545635432005,0.2888672649860382,0.273898440413177,0.21609469410032034
0.31151192585627235,0.30094248801469803,0.2888632044196129,0.27389727253466845,0.21608248632401228
0.3115196128686269,0.3009305652230978,0.2888590805232525,0.2738960478454828,0.21607051976025105
0.31152741114298504,0.3009184878319502,0.28885479643940926,0.2738947020843625,0.21605887729674578
0.31153528491655985,0.3009065482765436,0.28885030932724476,0.27389331720769405,0.21604742482304573
0.31154331962267556,0.3008946683257818,0.2888456303626299,0.27389180008322,0.21603624802082777
0.3115514874458313,0.3008827865123749,0.2888407837599516,0.2738902438431978,0.21602531149983406
0.31155972282091776,0.300870930776,0.28883572295308113,0.27388855535537004,0.21601457055658102
0.3115682025750478,0.30085919611155987,0.2888305578380823,0.2738867700099945,0.2160040307790041
0.31157685319582623,0.30084744840860367,0.28882515616714954,0.27388498466461897,0.2159937135875225
0.31158562898635866,0.30083577521145344,0.28881960548460484,0.2738830987364054,0.21598357427865267
0.3115945816040039,0.30082415603101254,0.28881392255425453,0.2738810908049345,0.21597367897629738
0.3116035302480062,0.3008126225322485,0.288808086887002,0.27387907076627016,0.21596399787813425
0.3116125226020813,0.3008010536432266,0.288802083581686,0.27387693896889687,0.21595452912151814
0.3116215149561564,0.30078959837555885,0.2887959014624357,0.2738747503608465,0.21594522148370743
0.31163052320480344,0.30077823251485825,0.28878958337008953,0.27387246023863554,0.2159360945224762
0.3116394579410553,0.3007669746875763,0.28878312557935715,0.27387009002268314,0.21592716500163078
0.3116483449935913,0.3007558770477772,0.2887764945626259,0.27386764250695705,0.21591840498149395
0.31165714661280314,0.30074472539126873,0.2887696847319603,0.27386507112532854,0.21590990107506514
0.311666073401769,0.3007337786257267,0.28876277059316635,0.27386235911399126,0.21590156108140945
